id,min_age,max_age,disease,calorie,difficulty,season,japanese_style,breakfast,lunch,dinner,reason,balance,advice
101,18,29,高血圧,1800,★,春,和食,玄米ご飯・納豆・減塩味噌汁・りんご,鶏むね肉の蒸し焼き・野菜サラダ,鮭の塩焼き・冷奴・小松菜のおひたし,低エネルギーでも野菜とたんぱく質を確保した献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★★,薄味に慣れることで減塩を継続しやすくなります
102,18,29,高血圧,1900,★,夏,和食,ご飯・納豆・豆腐味噌汁・キウイ,豚しゃぶサラダ・ご飯,さわらの焼き物・ひじき煮,カリウムを含む食品を取り入れた献立,たんぱく質★★★★☆ 野菜★★★★★ 減塩★★★★★,野菜や果物を毎日取り入れましょう
103,18,29,高血圧,2000,★★,秋,和食,ご飯・卵焼き・減塩味噌汁・柿,鶏肉と野菜の炒め物・ご飯,鮭のホイル焼き・青菜のおひたし,栄養バランスを保ちながら塩分を調整した献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★☆,味付けは最後に調整すると減塩できます
104,18,29,高血圧,2100,★★,冬,和食,ご飯・納豆・減塩味噌汁・みかん,豚肉の生姜焼き・キャベツ,鶏肉と野菜の鍋料理,冬でも野菜摂取量を確保できる献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★★,汁物の塩分量に注意しましょう
105,18,29,高血圧,2200,★★,通年,和食,ご飯・焼き鮭・卵・味噌汁,鶏肉の照り焼き・サラダ,さばのレモン焼き・冷奴,魚の脂質を活用した健康的な献立,たんぱく質★★★★★ 野菜★★★★☆ 減塩★★★★★,レモンや酢で味付けを工夫しましょう
106,18,29,高血圧,2300,★★,春,洋食,全粒パン・卵・ヨーグルト,鶏肉のトマト煮・サラダ,白身魚のグリル・野菜スープ,野菜量を増やした洋風減塩献立,たんぱく質★★★★☆ 野菜★★★★★ 減塩★★★★★,ドレッシングの量にも注意しましょう
107,18,29,高血圧,2400,★★★,夏,和食,ご飯・納豆・卵・減塩味噌汁,牛肉野菜炒め・ご飯,鮭の塩麹焼き・豆腐・煮物,活動量が多い人向けの栄養確保献立,たんぱく質★★★★★ 野菜★★★★☆ 減塩★★★★☆,食事量と運動量のバランスを確認しましょう
108,18,29,高血圧,2500,★★★,秋,混合,ご飯・卵・ヨーグルト・果物,鶏肉丼・野菜サラダ,豚肉の生姜焼き・温野菜,高エネルギーでも減塩を意識した献立,たんぱく質★★★★★ 野菜★★★★☆ 減塩★★★★☆,外食時も塩分量を意識しましょう
109,18,29,高血圧,1800,★,冬,和食,オートミール・牛乳・バナナ,鶏ささみサラダ・ご飯,豆腐ハンバーグ・野菜スープ,栄養密度を高めた低塩献立,たんぱく質★★★★☆ 野菜★★★★★ 減塩★★★★★,不足しやすい栄養素を補いましょう
110,18,29,高血圧,2000,★★,春,和食,玄米ご飯・納豆・減塩味噌汁・いちご,鮭のおにぎり・野菜サラダ,鶏肉の塩麹焼き・ひじき煮,食物繊維とたんぱく質を確保した献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★★,食物繊維は血圧管理にも役立ちます
111,18,29,高血圧,2100,★★,夏,和食,ご飯・卵焼き・味噌汁・オレンジ,豚しゃぶ・野菜サラダ,あじの南蛮漬け・冷奴,酸味を活用して塩分を抑えた献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★★,酸味や香りを利用しましょう
112,18,29,高血圧,2200,★★,秋,和食,ご飯・納豆・豆腐味噌汁・りんご,鶏肉の照り焼き・野菜添え,ぶり大根・青菜のおひたし,秋の食材を利用した減塩献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★☆,加工食品の頻度を減らしましょう
113,18,29,高血圧,2300,★★,冬,和食,ご飯・焼き魚・減塩味噌汁・みかん,豚肉と野菜炒め,鶏鍋・豆腐料理,体を温めながら塩分を管理する献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★★,鍋の汁は飲み過ぎないようにしましょう
114,18,29,高血圧,1900,★,通年,和食,ご飯・納豆・味噌汁・果物,鶏むね肉サラダ・ご飯,魚の煮付け・野菜料理,継続しやすい家庭的な献立,たんぱく質★★★★☆ 野菜★★★★★ 減塩★★★★★,毎日の食事習慣を大切にしましょう
115,18,29,高血圧,2400,★★★,春,洋食,パン・卵・ヨーグルト,チキンソテー・温野菜,魚料理・野菜スープ,活動量に応じた減塩洋食献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★☆,ソースや調味料は控えめにしましょう
116,18,29,高血圧,2000,★,夏,和食,ご飯・納豆・減塩味噌汁・桃,鶏肉の蒸し料理・サラダ,鮭の焼き物・ひじき煮,夏野菜を取り入れた献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★★,旬の野菜を積極的に使いましょう
117,18,29,高血圧,2100,★★,秋,中華,ご飯・卵スープ・ヨーグルト,八宝菜・ご飯,蒸し鶏・野菜炒め,調味料を調整した中華献立,たんぱく質★★★★☆ 野菜★★★★★ 減塩★★★★☆,味付けを薄めに調整しましょう
118,18,29,高血圧,2200,★★,冬,和食,ご飯・納豆・減塩味噌汁・バナナ,親子丼・サラダ,さばの味噌煮・豆腐,魚と大豆食品を組み合わせた献立,たんぱく質★★★★★ 野菜★★★★☆ 減塩★★★★☆,大豆食品を積極的に取り入れましょう
119,18,29,高血圧,2300,★★,通年,和食,玄米ご飯・卵・味噌汁,豚しゃぶ・ご飯・サラダ,鮭鍋・野菜料理,野菜量を確保したバランス献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★★,継続できる減塩方法を探しましょう
120,18,29,高血圧,2200,★★,春,和食,ご飯・納豆・減塩味噌汁・いちご,鶏肉の照り焼き・野菜サラダ,さばのレモン焼き・冷奴,血圧管理と栄養補給を両立した献立,たんぱく質★★★★★ 野菜★★★★★ 減塩★★★★★,定期的に血圧を測定して健康管理しましょう
121,18,29,糖尿病,1800,★,通年,和食,玄米ご飯・納豆・味噌汁・ゆで卵,鶏むね肉の蒸し焼き・野菜サラダ・ご飯,鮭の塩焼き・豆腐・野菜煮物,食物繊維を確保し血糖値の安定を考えた献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,野菜から食べる習慣を意識しましょう
122,18,29,糖尿病,1900,★,春,和食,ご飯・納豆・味噌汁・りんご,豚しゃぶサラダ・少なめご飯,さわらの焼き物・ひじき煮,糖質量を調整しながら栄養を確保する献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,食事時間を規則正しくしましょう
123,18,29,糖尿病,2000,★★,夏,和食,玄米ご飯・卵焼き・豆腐味噌汁・キウイ,鶏肉の冷しゃぶ・野菜サラダ・ご飯,鮭のホイル焼き・ほうれん草のおひたし,低GI食品を取り入れた献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,甘い飲料は控えめにしましょう
124,18,29,糖尿病,2100,★★,秋,和食,ご飯・納豆・味噌汁・梨,鶏肉と野菜炒め・ご飯,ぶり大根・小松菜のおひたし,野菜量を増やして血糖上昇を抑える献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,食物繊維を毎食取り入れましょう
125,18,29,糖尿病,2200,★★,冬,和食,ご飯・卵・納豆・味噌汁,豚肉の生姜焼き・キャベツ・ご飯,鶏団子鍋・野菜料理,活動量に合わせたエネルギー確保献立,たんぱく質★★★★★ 野菜★★★★☆ 糖質管理★★★★☆,食べ過ぎを防ぐため量を意識しましょう
126,18,29,糖尿病,2300,★★★,春,洋食,全粒パン・卵・ヨーグルト,チキントマト煮・サラダ,白身魚のグリル・野菜スープ,糖質を調整した洋風献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,主食量を一定に保ちましょう
127,18,29,糖尿病,2400,★★★,夏,混合,ご飯・納豆・卵・ヨーグルト,鶏肉丼・野菜サラダ,豚肉炒め・温野菜,活動量が多い人向けの栄養バランス献立,たんぱく質★★★★★ 野菜★★★★☆ 糖質管理★★★★☆,運動習慣と食事管理を組み合わせましょう
128,18,29,糖尿病,1800,★,秋,和食,玄米ご飯・豆腐味噌汁・納豆,鶏ささみサラダ・ご飯,鮭の焼き物・ひじき煮,低エネルギーでも栄養密度を高めた献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★★,間食量に注意しましょう
129,18,29,糖尿病,2000,★★,冬,和食,ご飯・卵焼き・味噌汁・みかん,親子丼・野菜サラダ,さばの塩焼き・冷奴,主食と主菜のバランスを考えた献立,たんぱく質★★★★★ 野菜★★★★☆ 糖質管理★★★★★,果物は量を決めて食べましょう
130,18,29,糖尿病,2100,★★,通年,和食,玄米ご飯・納豆・味噌汁,豚しゃぶ・野菜サラダ,鮭のホイル焼き・野菜煮物,血糖管理を考えた家庭料理,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,よく噛んでゆっくり食べましょう
131,18,29,糖尿病,2200,★★,春,和食,ご飯・納豆・卵・味噌汁・いちご,鶏肉の照り焼き・野菜サラダ,あじの南蛮漬け・豆腐,栄養バランスを整えた献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,食事記録をつけると管理しやすくなります
132,18,29,糖尿病,1900,★,夏,和食,オートミール・牛乳・キウイ,豚しゃぶ・ご飯・サラダ,赤魚の煮付け・青菜のおひたし,血糖変動を抑える食品を取り入れた献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★★,加工された糖分を控えましょう
133,18,29,糖尿病,2300,★★,秋,和食,玄米ご飯・納豆・味噌汁・りんご,鶏肉の照り焼き・野菜添え,鮭鍋・野菜料理,食物繊維を多く含む献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,野菜料理を一品追加しましょう
134,18,29,糖尿病,1800,★,冬,和食,ご飯・納豆・味噌汁・みかん,鶏ささみ丼・サラダ,豆腐ハンバーグ・野菜スープ,カロリーと糖質を調整した献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★★,欠食は血糖管理に影響します
135,18,29,糖尿病,2200,★★,通年,中華,ご飯・卵スープ・ヨーグルト,八宝菜・少量ご飯,蒸し鶏・野菜炒め,野菜を多く使用した中華献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★☆,外食時も栄養バランスを意識しましょう
136,18,29,糖尿病,2100,★★,春,和食,ご飯・納豆・味噌汁・オレンジ,豚肉と野菜炒め・ご飯,さばの塩焼き・冷奴,魚と肉を組み合わせた献立,たんぱく質★★★★★ 野菜★★★★☆ 糖質管理★★★★★,食物繊維を先に摂取しましょう
137,18,29,糖尿病,2400,★★★,夏,洋食,全粒パン・卵・ヨーグルト,チキンステーキ・サラダ,魚のグリル・野菜スープ,エネルギー確保と糖質管理を両立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,運動量に合わせて調整しましょう
138,18,29,糖尿病,2000,★,秋,和食,玄米ご飯・納豆・味噌汁・柿,鶏むね肉料理・野菜サラダ,ぶり大根・小松菜のおひたし,血糖管理を意識した秋の献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,旬の食材を活用しましょう
139,18,29,糖尿病,2300,★★,冬,和食,ご飯・卵・納豆・味噌汁,豚しゃぶ・ご飯・サラダ,鮭鍋・豆腐料理,体力維持を考えた糖質調整献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,体重管理も意識しましょう
140,18,29,糖尿病,2100,★★,通年,和食,ご飯・納豆・味噌汁・果物,鶏肉の照り焼き・野菜サラダ,さばのレモン焼き・冷奴,継続しやすい糖尿病配慮献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,毎日の食事リズムを整えましょう
141,18,29,糖尿病,1800,★,春,和食,玄米ご飯・納豆・味噌汁・いちご,鶏むね肉の蒸し焼き・野菜サラダ,鮭の塩焼き・ひじき煮・豆腐,血糖値の急上昇を防ぐ食物繊維重視の献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,食事の最初に野菜を食べるよう意識しましょう
142,18,29,糖尿病,1900,★,夏,和食,ご飯・卵焼き・豆腐味噌汁・キウイ,豚しゃぶサラダ・ご飯,さわらの焼き物・青菜のおひたし,低脂質で栄養バランスを整えた献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,甘いお菓子の量を調整しましょう
143,18,29,糖尿病,2000,★★,秋,和食,玄米ご飯・納豆・味噌汁・りんご,鶏肉と野菜炒め・ご飯,ぶり大根・小松菜のおひたし,糖質量と野菜量を考慮した献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,主食量を毎食一定にしましょう
